UNAIDS_year,iso3,subnational,group,site,point,latitude,longitude,geopositioning_method,admin_level,shapefile,location_code,flag,UNAIDS_lat,UNAIDS_lon,Distance,,Checked,
1111,CAF,,,Nola,1,3.523737,16.053171,Google maps - No hospital found. Using town gps,,,,,,,,,,
1111,CAF,,,Rafai,1,4.982393,23.946416,Google maps - No hospital found. Using town gps,,,,,,,,,,
1111,CAF,,,Paoua,1,7.233231,16.445118,Google maps,,,,,,,,,,
2017,CIV,Abidjan,TOTAL,ABIDJAN Denis (%),,,,Cannot Find- ABIDJAN area too large (25km),,,,,5.336318,-4.027751,,,,
2017,CIV,Abidjan,TOTAL,ABIDJAN HIST 1 (%),,,,Cannot Find- ABIDJAN area too large (25km),,,,,5.336318,-4.027751,,,,
2017,CIV,Abidjan,TOTAL,ABIDJAN HIST 2 (%),,,,Cannot Find- ABIDJAN area too large (25km),,,,,5.336318,-4.027751,,,,
2019,CIV,Sud,Pop restante,CSR AHIGBEKOFFIKRO,1,5.413,-3.366,ancss-coordinates-master-list_2018-03-06,,,,,5.413,-3.366,,,,
2019,CIV,Centre-Est,Pop restante,CSR AMELEKIA,1,6.8335,-3.58402,ancss-coordinates-master-list_2018-03-06,,,,,6.8335,-3.58402,,,,
2019,CIV,Centre-Est,Pop restante,CSR ANIANSUE,1,6.65656,-3.68156,ancss-coordinates-master-list_2018-03-06,,,,,6.65656,-3.68156,,,,
2019,CIV,Nord-Est,Pop restante,CSR APPIMANDOUM,1,7.8956966,-2.8727262,openstreetmap - no hospital found. Using town gps,,,,,8.04186,-2.79837,,,,
2019,CIV,Abidjan,Pop restante,CSR ATTINGUIE,1,5.46952,-4.19142,ancss-coordinates-master-list_2018-03-06,,,,,5.46952,-4.19142,,,,
2019,CIV,Sud,Pop restante,CSR BACANDA,1,5.631,-4.875,ancss-coordinates-master-list_2018-03-06,,,,,5.631,-4.875,,,,
2019,CIV,Nord,Pop restante,CSR BLESSEGUE,1,10.2047,-6.41325,ancss-coordinates-master-list_2018-03-06,,,,,10.2047,-6.41325,,,,
2019,CIV,Centre-Ouest,Pop restante,CSR BOZI,1,6.91357,-5.53499,ancss-coordinates-master-list_2018-03-06,,,,,6.91357,-5.53499,,,,
2019,CIV,Centre-Est,Pop restante,CSR DAME,1,7.06786,-3.15168,ancss-coordinates-master-list_2018-03-06,,,,,7.06786,-3.15168,,,,
2019,CIV,Sud-Ouest,Pop restante,CSR DJAMADJOKE,1,4.748508,-6.636301,ancss-coordinates-master-list_2018-03-06,,,,,4.748508,-6.636301,,,,
2019,CIV,Sud-Ouest,Pop restante,CSR DJOUROUTOU,1,5.366,-7.282,ancss-coordinates-master-list_2018-03-06,,,,,5.366,-7.282,,,,
2019,CIV,Sud-Ouest,Pop restante,CSR GUEYO,1,5.684,-6.069,ancss-coordinates-master-list_2018-03-06,,,,,5.684,-6.069,,,,
2019,CIV,Nord-Est,Pop restante,CSR GUIENDE,1,7.85579,-3.0908,ancss-coordinates-master-list_2018-03-06,,,,,7.85579,-3.0908,,,,
2019,CIV,Centre-Ouest,Pop restante,CSR IBOGUHE,1,6.55336,-6.84565,ancss-coordinates-master-list_2018-03-06,,,,,6.55336,-6.84565,,,,
2019,CIV,Nord,Pop restante,CSR KAOUARA,1,10.0892,-5.19146,ancss-coordinates-master-list_2018-03-06,,,,,10.0892,-5.19146,,,,
2019,CIV,Nord,Pop restante,CSR KAFIOKAHA,1,9.55,-5.485522,https://itouchmap.com/?c=iv&UF=-2121173&UN=-2943123&DG=PPL,,,,,,,,,1,
2019,CIV,Nord-Ouest,Pop restante,CSR KOONAN,1,8.347,-7.994,ancss-coordinates-master-list_2018-03-06,,,,,8.347,-7.994,,,,
2016,CIV,Nord,Pop restante,CSR LATAHA,1,9.578,-5.608,ancss-coordinates-master-list_2018-03-06,,,,,9.578,-5.608,,,,
2019,CIV,Sud,Pop restante,CSR LOPOU,1,5.41705,-4.47949,ancss-coordinates-master-list_2018-03-06,,,,,5.41705,-4.47949,,,,
2019,CIV,Sud-Ouest,Pop restante,CSR MENEKE,1,4.51997,-7.27545,ancss-coordinates-master-list_2018-03-06,,,,,4.51997,-7.27545,,,,
2019,CIV,Centre,Pop restante,CSR MOLONOU,1,7.15808,-5.36691,ancss-coordinates-master-list_2018-03-06,,,,,7.15808,-5.36691,,,,
2019,CIV,Nord-Ouest,Pop restante,CSR N'GOLOBLASSO,1,9.686,-7.225,ancss-coordinates-master-list_2018-03-06,,,,,9.686,-7.225,,,,
2019,CIV,Nord-Est,Pop restante,CSR ONDEFIDOUO,1,9.04259,-3.08231,ancss-coordinates-master-list_2018-03-06,,,,,9.04259,-3.08231,,,,
2019,CIV,Nord-Ouest,Pop restante,CSR OUANINOU,1,8.233,-7.866,ancss-coordinates-master-list_2018-03-06,,,,,8.233,-7.866,,,,
2019,CIV,Ouest,Pop restante,CSR PEHE,1,6.562,-8.266,ancss-coordinates-master-list_2018-03-06,,,,,6.562,-8.266,,,,
2019,CIV,,Pop restante,CSR SAGO,1,5.26234,-5.91862,ancss-coordinates-master-list_2018-03-06,,,,,5.26234,-5.91862,,,,
2019,CIV,Centre-Est,Pop restante,CSR SANKADIOKRO,1,6.866,-3.486,ancss-coordinates-master-list_2018-03-06,,,,,6.866,-3.486,,,,
2019,CIV,Nord-Ouest,Pop restante,CSR SOKORODOUGOU,1,9.028546,-7.584624,Google maps - using town gps,,,,,9.033333,-7.583333,,,,
2019,CIV,Sud,Pop restante,CSR TIEVIESSOU,1,5.3475,-4.89087,ancss-coordinates-master-list_2018-03-06,,,,,5.3475,-4.89087,,,,
2019,CIV,Sud-Ouest,Pop restante,CSR YABAYO,1,5.94975,-6.59853,ancss-coordinates-master-list_2018-03-06,,,,,5.94975,-6.59853,,,,
2019,CIV,Ouest,Pop restante,CSR YAPLEU,1,7.09777,-7.7102,ancss-coordinates-master-list_2018-03-06,,,,,7.09777,-7.7102,,,,
2019,CIV,,Pop restante,CSR ZAGNE,1,6.21408,-7.48701,ancss-coordinates-master-list_2018-03-06,,,,,6.21408,-7.48701,,,,
2019,CIV,Centre-Ouest,Pop restante,CSR ZALUHOUAN,1,6.79661,-6.23823,ancss-coordinates-master-list_2018-03-06,,,,,6.79661,-6.23823,,,,
2019,CIV,Centre,Pop restante,CSR ZATTA,1,6.88282,-5.4062,ancss-coordinates-master-list_2018-03-06,,,,,6.88282,-5.4062,,,,
2019,CIV,Centre,TOTAL,CSU BODOKRO,1,7.866,-5.483,ancss-coordinates-master-list_2018-03-06,,,,,7.866,-5.483,,,,
2019,CIV,Centre-Nord,Pop restante,CSU BONIERE,1,7.693846,-5.030307,ancss-coordinates-master-list_2018-03-06,,,,,7.693846,-5.030307,,,,
2019,CIV,Centre,Pop restante,CSU KOKOUMBO,1,6.54086,-5.26286,ancss-coordinates-master-list_2018-03-06,,,,,6.54086,-5.26286,,,,
2019,CIV,Nord-Ouest,Pop restante,CSR TIEME,1,9.54598,-7.32138,ancss-coordinates-master-list_2018-03-06,,,,,9.54598,-7.32138,,,,
2019,CIV,Centre-Nord,Pop restante,CSU TORTIYA,1,8.766,-5.683,ancss-coordinates-master-list_2018-03-06,,,,,8.766,-5.683,,,,
2019,CIV,Abidjan,Pop restante,FSU ABOBO-SUD,1,5.42361,-4.01644,ancss-coordinates-master-list_2018-03-06,,,,,5.42361,-4.01644,,,,
2019,CIV,Abidjan,Pop restante,FSU BLAUKHOSSE COCODY-BINGERVILLE,1,5.33402,-4.00051,ancss-coordinates-master-list_2018-03-06,,,,,5.33402,-4.00051,,,,
2019,CIV,Abidjan,Pop restante,FSU KOUMASSI,1,5.28776,-3.97013,ancss-coordinates-master-list_2018-03-06,,,,,5.28776,-3.97013,,,,
2019,CIV,Abidjan,Pop restante,FSU YOPOUGON ATTIE,1,5.31187,-4.09797,ancss-coordinates-master-list_2018-03-06,,,,,5.31187,-4.09797,,,,
2019,CIV,Nord-Est,Pop restante,MATERNITE CHR BONDOUKOU,1,8.040911,-2.793892,Google maps,,,,,8.04186,-2.79837,,,,
2019,CIV,Abidjan,Pop restante,MATERNITE DELAFOSSE TREICHVILLE,1,5.29377,-4.01016,ancss-coordinates-master-list_2018-03-06,,,,,5.29377,-4.01016,,,,
2019,CIV,Abidjan,Pop restante,MATERNITE HG ABOBO SUD,1,5.452,-4.051,ancss-coordinates-master-list_2018-03-06,,,,,5.452,-4.051,,,,
2019,CIV,Sud,Pop restante,MATERNITE HG ALEPE,1,5.475,-3.766,ancss-coordinates-master-list_2018-03-06,,,,,5.475,-3.766,,,,
2019,CIV,Centre-Est,Pop restante,PMI ABENGOUROU,1,6.73076,-3.50242,ancss-coordinates-master-list_2018-03-06,,,,,6.73076,-3.50242,,,,
2019,CIV,Sud,Pop restante,PMI ABOISSO,1,5.73767,-3.40455,ancss-coordinates-master-list_2018-03-06,,,,,5.73767,-3.40455,,,,
2019,CIV,Centre,Pop restante,PMI BOUAKE (BELLE-VILLE),1,7.68601,-5.03319,ancss-coordinates-master-list_2018-03-06,,,,,7.68601,-5.03319,,,,
2019,CIV,Centre,Pop restante,PMI BOUAKE (SOKOURA),1,7.736,-5.015,ancss-coordinates-master-list_2018-03-06,,,,,7.736,-5.015,,,,
2019,CIV,Centre-Ouest,Pop restante,PMI DALOA,1,6.8888,-6.45,ancss-coordinates-master-list_2018-03-06,,,,,6.8888,-6.45,,,,
2019,CIV,Nord,Pop restante,PMI KORHOGO,1,9.45657,-5.62689,ancss-coordinates-master-list_2018-03-06,,,,,9.45657,-5.62689,,,,
2019,CIV,,Pop restante,PMI MAN,1,7.40642,-7.54748,ancss-coordinates-master-list_2018-03-06,,,,,7.40642,-7.54748,,,,
2019,CIV,,Pop restante,PMI ODIENNE,1,9.50728,-7.55997,ancss-coordinates-master-list_2018-03-06,,,,,9.50728,-7.55997,,,,
2019,CIV,Sud-Ouest,Pop restante,PMI SAN PEDRO (BARDOT),1,4.77602,-6.65339,ancss-coordinates-master-list_2018-03-06,,,,,4.77602,-6.65339,,,,
2019,CIV,Centre,Pop restante,PMI YAMOUSSOUKRO,1,6.82683,-5.27376,ancss-coordinates-master-list_2018-03-06,,,,,6.82683,-5.27376,,,,
2018,CIV,,Pop restante,HG ANYAMA,1,5.50041,-4.046788,Google maps,,,,,,,,,,
2018,CIV,,Pop restante,HG BINGERVILLE,1,5.360525,-3.885608,Google maps,,,,,,,,,,
2018,CIV,,Pop restante,HG SOUBRE,1,5.785635,-6.603197,Google maps,,,,,,,,,,
2018,CIV,,Pop restante,HG VAVOUA,1,7.389465,-6.47987,Google maps,,,,,,,,,,
2018,CIV,,Pop restante,PMI BOUNA,1,9.269576,-2.999137,Google maps - no hospital found. Using town GPS,,,,,,,,,,
2018,CIV,,Pop restante,PMI AGNIBILEKROU,1,7.127587,-3.199251,Google maps,,,,,,,,,,
2018,CIV,,Pop restante,HG SAKASSOU,1,7.451623,-5.290818,Google maps - no hospital found. Using town gps,,,,,,,,,,
2018,CIV,,Pop restante,FSU MATERNITE WILLIAMSVILLE,1,5.3813,-4.007709,Google maps - multiple hospitals found. Using mid-point,,,,,,,,,,
2018,CIV,,Pop restante,HG DANANE,1,7.26365,-8.154053,Google maps,,,,,,,,,,
2019,CIV,,Pop restante,HG TOUMODI,,,,multiple hospitals found. Area too large (72 km),,,,,,,,,,
2018,CIV,,Pop restante,CHR TOUBA,1,8.28636,-7.682071,Google maps - no hospital found. Using town gps,,,,,,,,,,
2018,CIV,,Pop restante,CSU KOKO,1,7.687184,-5.033215,Google maps,,,,,,,,,,
2017,CMR,,Urbain, CSI Djarengol (Maroua),1,10.6248493,14.3664503,google maps,,,,,,,,,,
2017,CMR,,Rural,Abong Mbang,1,3.983333,13.166667,ancss-coordinates-master-list_2018-03-06,,,,,3.983333,13.166667,,,,
2017,CMR,,Rural,Ambam,1,2.382487,11.266471,Google maps - using town gps,,,,,2.3815417,11.2665498,,,,
2017,CMR,,Rural,Ayos,1,3.906944,12.527222,ancss-coordinates-master-list_2018-03-06,,,,,3.906944,12.527222,,,,
2017,CMR,,Rural,Bafia,1,4.75,11.216667,ancss-coordinates-master-list_2018-03-06,,,,,4.75,11.216667,,,,
2017,CMR,,Urbain,Bafoussam (Mifi),1,5.466667,10.416667,ancss-coordinates-master-list_2018-03-06,,,,,5.466667,10.416667,,,,
2017,CMR,,Rural,Bafut,1,6.084528,10.13017,ancss-coordinates-master-list_2018-03-06,,,,,6.084528,10.13017,,,,
2017,CMR,,Rural,Bagangté,1,5.1463828,10.5098389,google maps - used town GPS,,,,,,,,,,
2017,CMR,,Urbain,Bamenda (Bali),1,5.886093,10.013153,Google maps - No hospital found. Using town gps,,,,,5.9630513,10.1591213,,,,
2017,CMR,,Urbain,Bamenda (Nkwen),1,5.959517,10.166442,Google maps -no hospital found. Using town gps,,,,,5.9665191,10.1705799,,,,
2017,CMR,,Rural,Bandjoun,1,5.35,10.4,ancss-coordinates-master-list_2018-03-06,,,,,5.35,10.4,,,,
2017,CMR,,Rural,Banso,1,6.205,10.685,ancss-coordinates-master-list_2018-03-06,,,,,6.205,10.685,,,,
2017,CMR,,Rural,Batibo,1,5.847396,9.864151,Google maps,,,,,5.8351175,9.8878507,,,,
2017,CMR,,Rural,Batouri,1,4.433333,14.366667,ancss-coordinates-master-list_2018-03-06,,,,,4.433333,14.366667,,,,
2017,CMR,,Rural,Bazou,1,5.066667,10.466667,ancss-coordinates-master-list_2018-03-06,,,,,5.066667,10.466667,,,,
2017,CMR,,Urbain,Bertoua,1,4.583333,13.683333,ancss-coordinates-master-list_2018-03-06,,,,,4.583333,13.683333,,,,
2017,CMR,,Rural,Betare Oya,1,5.6,14.083333,ancss-coordinates-master-list_2018-03-06,,,,,5.6,14.083333,,,,
2017,CMR,,Urbain,Buea(CMA Mua),1,4.166667,9.233333,ancss-coordinates-master-list_2018-03-06,,,,,4.166667,9.233333,,,,
2017,CMR,,Urbain,Cass Nkolndongo,1,3.8595372,11.5283576,ancss-coordinates-master-list_2018-03-06,,,,,3.8595372,11.5283576,,,,
2017,CMR,,Urbain,CMA Belabo,1,4.9218612,13.2751749,google maps - used town GPS,,,,,,,,,,
2017,CMR,,Urbain,CMA Tyo,1,3.12318,12.27147,ancss-coordinates-master-list_2018-03-06,,,,,,,,,,
2017,CMR,,Urbain,CSI  Mokolo I,1,10.7397586,13.788614,google maps - used town GPS,,,,,,,,,,
2017,CMR,,Urbain,CSI (Zokol) Maroua,1,10.592584,14.297526,Google maps - Using CSI De Kossehone in Maroua,,,,,10.5971,14.3157,,,,
2017,CMR,,Rural,DH Tombel,1,4.7468767,9.6604156,google maps - used town GPS,,,,,,,,,,
2017,CMR,,Urbain,Djoungolo,1,3.8771272,11.520272,ancss-coordinates-master-list_2018-03-06,,,,,3.8771272,11.520272,,,,
2017,CMR,,Urbain,Doual (HD Nylon),1,4.0288131,9.7316282,ancss-coordinates-master-list_2018-03-06,,,,,4.0288131,9.7316282,,,,
2017,CMR,,Urbain,"Douala (Ad Lucem, Bonabéri)",1,4.059628,9.6769601,google maps - Ad Lucem Bonamoussadi,,,,,,,,,,
2017,CMR,,Urbain,Douala (HD Congo II),1,4.0398499,9.7044581,copied,,,,,4.0398499,9.7044581,,,,
2017,CMR,,Urbaine,Douala (HD Congo II),1,4.0398499,9.7044581,ancss-coordinates-master-list_2018-03-06,,,,,4.0398499,9.7044581,,,,
2017,CMR,,Urbain,Douala (HD Deido),1,4.065144,9.714343,Google maps,,,,,4.0681364,9.7107273,,,,
2017,CMR,,Urbain,Douala (Hop St Alexandre le Grand),1,4.05,9.7,ancss-coordinates-master-list_2018-03-06,,,,,4.05,9.7,,,,
2017,CMR,,Rural,Dourbeye,1,10.0252778,13.4863889,ancss-coordinates-master-list_2018-03-06,,,,,10.0252778,13.4863889,,,,
2017,CMR,,Urbain,Dschang,1,5.45,10.066667,ancss-coordinates-master-list_2018-03-06,,,,,5.45,10.066667,,,,
2017,CMR,,Urbain,Ebolowa (CSI Urbain),1,2.925126,11.154373,Google maps - multiple hospitals found. Using mid-point,,,,,2.916667,11.15,,,,
2017,CMR,,Urbain,Edea,1,3.8,10.133333,ancss-coordinates-master-list_2018-03-06,,,,,3.8,10.133333,,,,
2017,CMR,,Rural,Ekondo titi,1,4.60139,9.03889,ancss-coordinates-master-list_2018-03-06,,,,,4.60139,9.03889,,,,
2017,CMR,,Urbain,Fondation Chantal Biya,1,3.8703498,11.5088432,google maps,,,,,,,,,,
2017,CMR,,Urbain,Foumban,1,5.716667,10.916667,ancss-coordinates-master-list_2018-03-06,,,,,5.716667,10.916667,,,,
2017,CMR,,Urbain,Garoua (Kolere),1,9.3,13.4,ancss-coordinates-master-list_2018-03-06,,,,,9.3,13.4,,,,
2017,CMR,,Urbain,Garoua (Laindé),1,9.3287649,13.3596744,google maps - Csi De Lainde,,,,,,,,,,
2017,CMR,,Rural,Garoua boulai,1,5.883333,14.55,ancss-coordinates-master-list_2018-03-06,,,,,5.883333,14.55,,,,
2017,CMR,,Rural,Gashiga,1,9.433333,13.366667,ancss-coordinates-master-list_2018-03-06,,,,,9.433333,13.366667,,,,
2017,CMR,,Rural,Hôpital sainte Rosaire Mbalmayo,1,3.517659,11.5090906,google maps,,,,,,,,,,
2017,CMR,,Urbain,HD Cité Verte,1,3.8761304,11.4875481,google maps - Hospital District Cite Verte,,,,,,,,,,
2017,CMR,,Urbain,HD Kumba,1,4.633333,9.45,ancss-coordinates-master-list_2018-03-06,,,,,4.633333,9.45,,,,
2017,CMR,,Rural,Hp Bangoua,1,5.215918,10.457868,Google maps,,,,,5.191428,10.4733789,,,,
2017,CMR,,Urbain,Hprot Ngaoundéré,1,7.3092388,13.5946559,google maps - Ngaoundere Lutheran Hospital,,,,,,,,,,
2017,CMR,,Urbain,HR Bamenda,1,5.954899,10.143956,Google maps - Using Bamenda Regional Hospital,,,,,5.9630513,10.1591213,,,,
2017,CMR,,Urbain,HR Ebolowa,1,2.920518,11.149742,Google maps - multiple hospitals found. Using mid-point,,,,,2.916667,11.15,,,,
2017,CMR,,Urbain,HR Garoua ,1,9.3033829,13.3886934,copied,,,,,,,,,,
2017,CMR,,Urbaine,HR Garoua ,1,9.3033829,13.3886934,google maps - Hospital Regional De Garoua,,,,,,,,,,
2019,CMR,,Urbain,HR Limbé,1,4.0820737,9.1447081,google maps - Regional Hospital Limbe,,,,,,,,,,
2017,CMR,,Urbain,HR Maroua,1,10.602383,14.314262,Google maps - Using Hospital Centrale in Maroua,,,,,10.5971,14.3157,,,,
2017,CMR,,Urbain,HR Ngaoundéré,1,7.3122873,13.5863435,google maps - Hospital Regional De L'adamaoua,,,,,,,,,,
2017,CMR,,Rural,Kolofata,1,11.162222,14.012778,ancss-coordinates-master-list_2018-03-06,,,,,11.162222,14.012778,,,,
2017,CMR,,Rural,Lolodorf,1,3.233333,10.733333,ancss-coordinates-master-list_2018-03-06,,,,,3.233333,10.733333,,,,
2017,CMR,,Rural,Lounpeu J,,,,Cannot find,,,,1,,,,,,
2017,CMR,,Rural,Mamfé,1,5.754981,9.3131296,google maps - District Hospital Mamfe,,,,,,,,,,
2017,CMR,,Rural,Manyemen,1,5.217588,9.395456,Google maps - using town gps,,,,,5.2162509,9.3922868,,,,
2017,CMR,,Rural,Mayo Oulo,1,9.713707,13.7513066,ancss-coordinates-master-list_2018-03-06,,,,,9.713707,13.7513066,,,,
2017,CMR,,Rural,Mbanga,1,4.509167,9.568056,ancss-coordinates-master-list_2018-03-06,,,,,4.509167,9.568056,,,,
2017,CMR,,Rural,Mbengwi,1,6.005384,10.013871,Google maps,,,,,6.0125792,10.0191857,,,,
2017,CMR,,Rural,Metet,1,7.083333,13.283333,ancss-coordinates-master-list_2018-03-06,,,,,7.083333,13.283333,,,,
2017,CMR,,Urbain,Mfou,1,3.965998,11.93091,Google maps,,,,,3.9656739,11.9305278,,,,
2017,CMR,,Rural,Molokol (Mokong),1,10.74,13.8,ancss-coordinates-master-list_2018-03-06,,,,,10.74,13.8,,,,
2017,CMR,,Rural,Moutourwa,1,10.20168,14.17663,Bing Maps- used town GPS,,,,,,,,,,
2017,CMR,,Urbain,Ndop,1,5.9801187,10.3610179,ancss-coordinates-master-list_2018-03-06,,,,,5.9801187,10.3610179,,,,
2017,CMR,,Rural,Ngaoumbela,1,7.3381488,13.5668302,ancss-coordinates-master-list_2018-03-06,,,,,7.3381488,13.5668302,,,,
2017,CMR,,Urbain,Ngaoundéré Sabongari,1,7.342448,13.5851615,Google Maps - used town GPS,,,,,,,,,,
2017,CMR,,Rural,Ngaoundal,1,6.468618,13.270368,Google maps - multiple hospitals found. Using mid-point,,,,,6.4613367,13.2721197,,,,
2017,CMR,,Rural,Ngong,1,9.0233291,13.511882,ancss-coordinates-master-list_2018-03-06,,,,,9.0233291,13.511882,,,,
2017,CMR,,Rural,Ngoulmakong,1,2.54,11.58,ancss-coordinates-master-list_2018-03-06,,,,,2.54,11.58,,,,
2017,CMR,,Rural,Nkolvone,1,2.920585,11.1451463,Google maps- clinic in Ebolowa (location of Nkolvone),,,,,,,,,,
2017,CMR,,Rural,Nyasoso,1,4.8300558,9.677453,google maps,,,,,4.8300558,9.6796417,,,1,
2017,CMR,,Rural,Pouma,1,3.855348,10.523679,Google maps - using town gps,,,,,3.8533181,10.5211744,,,,
2017,CMR,,Rural,Saa,1,3.05,10.466667,ancss-coordinates-master-list_2018-03-06,,,,,3.05,10.466667,,,,
2017,CMR,,Urbain,Sangmelima,1,2.933333,11.983333,ancss-coordinates-master-list_2018-03-06,,,,,2.933333,11.983333,,,,
2017,CMR,,Rural,Suzza,1,4.2348,9.6408,Geonames - Gran Souza,,,,,,,,,,
2017,CMR,,Rural,Tibati,1,6.466667,12.633333,ancss-coordinates-master-list_2018-03-06,,,,,6.466667,12.633333,,,,
2017,CMR,,Rural,Tokombéré,1,10.868963,14.139576,Google Maps - Used town GPS,,,,,,,,,,
2017,CMR,,Rural,Tonga,1,4.9699,10.6957,ancss-coordinates-master-list_2018-03-06,,,,,4.9699,10.6957,,,,
2017,CMR,,Urbain,Yagoua,1,10.342778,15.240556,ancss-coordinates-master-list_2018-03-06,,,,,10.342778,15.240556,,,,
1111,CMR,,,Limbe,1,4.0201396,9.2066717,google maps,,,,,,,,,1,
2017,COD,,Rural,Ariwara,1,3.1368821,30.7062535,ancss-coordinates-master-list_2018-03-06,,,,,3.1368821,30.7062535,,,,
2017,COD,,Rural,Bafwasende,1,1.010278,27.161667,ancss-coordinates-master-list_2018-03-06,,,,,1.010278,27.161667,,,,
2017,COD,,Urbain,BANDUNDU,1,-3.31873,17.380308,ancss-coordinates-master-list_2018-03-06,,,,,-3.31873,17.380308,,,,
2017,COD,,Rural,BIKORO,1,-1.6020044,17.1011931,ancss-coordinates-master-list_2018-03-06,,,,,-1.6020044,17.1011931,,,,
2017,COD,,Urbain,BINZA METEO,1,-4.358362,15.243158,Google maps,,,,,-4.36161,15.2384967,,,,
2017,COD,,Rural,BOENDE,1,-0.733333,19.2,ancss-coordinates-master-list_2018-03-06,,,,,-0.733333,19.2,,,,
2017,COD,,Rural,BOKORO,1,-2.796667,18.240556,ancss-coordinates-master-list_2018-03-06,,,,,-2.796667,18.240556,,,,
2017,COD,,Rural,BONDO,1,3.8164718,23.697829,ancss-coordinates-master-list_2018-03-06,,,,,3.8164718,23.697829,,,,
2017,COD,,Urbain,BOYAMBI,1,-4.31667,15.31667,ancss-coordinates-master-list_2018-03-06,,,,,-4.31667,15.31667,,,,
2017,COD,,Urbain,BUKAVU,1,-2.5,28.866667,ancss-coordinates-master-list_2018-03-06,,,,,-2.5,28.866667,,,,
2017,COD,,Rural,BUMBA,1,2.184444,22.470278,ancss-coordinates-master-list_2018-03-06,,,,,2.184444,22.470278,,,,
2017,COD,,Urbain,BUNIA,1,1.566667,30.25,ancss-coordinates-master-list_2018-03-06,,,,,1.566667,30.25,,,,
2017,COD,,Rural,BUTA,1,2.8,24.733333,ancss-coordinates-master-list_2018-03-06,,,,,2.8,24.733333,,,,
2017,COD,,Urbain,CL. NGALIEMA,1,-4.3719159,15.2771193,Google Maps - Ngaliema Center Hospital,,,,,,,,,,
2017,COD,,Rural,FUNGURUME,1,-10.617418,26.309509,ancss-coordinates-master-list_2018-03-06,,,,,-10.617418,26.309509,,,,
2017,COD,,Urbain,GBADOLITE,1,4.2818564,21.005123,democratic-republic-of-the-congo-healthsites-csv,,,,,4.2891931,21.0102737,,,1,
2017,COD,,Rural,GEMENA,1,3.253979,19.776722,Google maps - using town gps,,,,,3.2515532,19.7770261,,,,
2017,COD,,Urbain,GOMA,,,,Cannot find- GOMA area too large,,,,,-1.658501,29.2204548,,,,
2017,COD,,Urbain,HGR/Kinshasa,1,-4.331667,15.313889,ancss-coordinates-master-list_2018-03-06,,,,,-4.331667,15.313889,,,,
2017,COD,,Rural,IKELA,1,-1.0528031,23.3561135,ancss-coordinates-master-list_2018-03-06,,,,,-1.0528031,23.3561135,,,,
2017,COD,,Rural,ILEBO,1,-4.331305,20.590911,Google maps - using town gps,,,,,-4.3253802,20.5870955,,,,
2017,COD,,Rural,INONGO,1,-1.9297491,18.2792729,ancss-coordinates-master-list_2018-03-06,,,,,-1.9297491,18.2792729,,,,
2017,COD,,Rurale,INONGO,1,-1.9297491,18.2792729,ancss-coordinates-master-list_2018-03-06,,,,,-1.9297491,18.2792729,,,,
2017,COD,,Rural,ISANGI,1,-0.85,18.366667,ancss-coordinates-master-list_2018-03-06,,,,,-0.85,18.366667,,,,
2017,COD,,Rural,KABINDA,1,-4.328217,15.298917,ancss-coordinates-master-list_2018-03-06,,,,,-4.328217,15.298917,,,,
2017,COD,,Rural,KABONDO DIANDA,1,0.52239,25.24349,ancss-coordinates-master-list_2018-03-06,,,,,0.52239,25.24349,,,,
2017,COD,,Rural,KAHEMBA,1,-7.305556,18.965278,ancss-coordinates-master-list_2018-03-06,,,,,-7.305556,18.965278,,,,
2017,COD,,Urbain,KALEMIE,1,-5.921111,29.190135,Google maps,,,,,-5.9127393,29.1913918,,,,
2017,COD,,Rural,KAMINA,1,-8.738611,24.990556,ancss-coordinates-master-list_2018-03-06,,,,,-8.738611,24.990556,,,,
2017,COD,,Urbain,KANANGA,1,-5.89812,22.39115,OSM- hospital in Karanga,,,,,-5.897522,22.4172256,,,1,
2017,COD,,Rural,KARAWA,1,3.328399,20.302423,Google maps - using town gps,,,,,3.321669,20.29632,,,,
2017,COD,,Rural,KASAJI,1,-10.381072,23.448167,Google maps - using town gps,,,,,-10.3807439,23.4478441,,,,
2017,COD,,Rural,KASONGO,1,-4.439533,26.655583,Google maps,,,,,-4.4238447,26.6700737,,,,
2017,COD,,Rural,KASUMBALESA,1,-12.1975,27.797778,ancss-coordinates-master-list_2018-03-06,,,,,-12.1975,27.797778,,,,
2017,COD,,Rural,KATWA,1,0.1160044,29.3743939,ancss-coordinates-master-list_2018-03-06,,,,,0.1160044,29.3743939,,,,
2017,COD,,Rural,KENGE,1,-4.809531,17.038464,Google maps -using town gps,,,,,-4.8088975,17.0421324,,,,
2017,COD,,Urbain,KIKWIT,1,-5.033333,18.816667,ancss-coordinates-master-list_2018-03-06,,,,,-5.033333,18.816667,,,,
2017,COD,,Rural,KIMPESE,1,-5.5627212,14.4461288,ancss-coordinates-master-list_2018-03-06,,,,,-5.5627212,14.4461288,,,,
2017,COD,,Urbain,KINDU,1,-2.95,25.95,ancss-coordinates-master-list_2018-03-06,,,,,-2.95,25.95,,,,
2017,COD,,Urbain,KINGASANI,1,-4.410613,15.413604,Google maps - using town gps,,,,,-4.4102435,15.4112009,,,,
2017,COD,,Rural,KINKONJA,1,-7.8359389,26.9826577,Google Maps- Used town GPS for Mulungo,,,,,,,,,,
